Date,Open,High,Low,Close
2020-06-22,1.2348,1.2477,1.2335,1.2471
2020-06-23,1.2469,1.2533,1.2433,1.2521
2020-06-24,1.2518,1.2543,1.2414,1.2421
2020-06-25,1.2419,1.2465,1.2391,1.2419
2020-06-26,1.242,1.2438,1.2315,1.2336
2020-06-29,1.234,1.239,1.2251,1.2299
2020-06-30,1.2298,1.2403,1.2258,1.2402
2020-07-01,1.2401,1.2491,1.2359,1.2475
2020-07-02,1.2474,1.253,1.2456,1.2469
2020-07-03,1.2467,1.2494,1.244,1.2483
2020-07-06,1.2476,1.2534,1.246,1.2492
2020-07-07,1.2493,1.2592,1.2463,1.2544
2020-07-08,1.2543,1.2624,1.2508,1.2611
2020-07-09,1.2609,1.267,1.26,1.2604
2020-07-10,1.2605,1.2665,1.2567,1.2621
2020-07-13,1.2622,1.2675,1.255,1.2553
2020-07-14,1.2555,1.2565,1.248,1.2555
2020-07-15,1.2552,1.265,1.255,1.2588
2020-07-16,1.2586,1.2625,1.252,1.2554
2020-07-17,1.2555,1.2575,1.2511,1.2567
2020-07-20,1.2569,1.2666,1.2518,1.266
2020-07-21,1.2661,1.2768,1.265,1.2731
2020-07-22,1.2733,1.2744,1.2645,1.2733
2020-07-23,1.2735,1.276,1.2674,1.2741
2020-07-24,1.274,1.2803,1.2717,1.2795
2020-07-27,1.2792,1.2901,1.2781,1.288
2020-07-28,1.2882,1.2953,1.284,1.293
2020-07-29,1.2934,1.3012,1.2912,1.2997
2020-07-30,1.2996,1.3104,1.2945,1.3095
2020-07-31,1.3096,1.3171,1.307,1.3085
2020-08-03,1.3083,1.3113,1.3004,1.3074
2020-08-04,1.3075,1.3108,1.2981,1.3071
2020-08-05,1.3072,1.3162,1.3057,1.3113
2020-08-06,1.3114,1.3186,1.3112,1.3143
2020-08-07,1.3141,1.316,1.301,1.305
2020-08-10,1.3052,1.3103,1.3019,1.3072
2020-08-11,1.3074,1.3133,1.3042,1.3047
2020-08-12,1.3049,1.3068,1.3006,1.3031
2020-08-13,1.3034,1.3123,1.303,1.3068
2020-08-14,1.3061,1.3143,1.3048,1.3087
2020-08-17,1.3088,1.3122,1.3074,1.3105
2020-08-18,1.3104,1.325,1.3097,1.3237
2020-08-19,1.3238,1.3268,1.3093,1.3099
2020-08-20,1.31,1.3225,1.3064,1.3214
2020-08-21,1.3213,1.3255,1.3061,1.3089
2020-08-24,1.3089,1.3149,1.3053,1.3063
2020-08-25,1.3064,1.3171,1.3058,1.3151
2020-08-26,1.3153,1.322,1.3117,1.321
2020-08-27,1.3209,1.3282,1.3163,1.3201
2020-08-28,1.3202,1.3356,1.3187,1.3352
2020-08-31,1.3352,1.3394,1.3301,1.3368
2020-09-01,1.337,1.3483,1.3356,1.3383
2020-09-02,1.3384,1.3403,1.3283,1.3352
2020-09-03,1.3351,1.3357,1.3243,1.328
2020-09-04,1.3275,1.332,1.3176,1.3281
2020-09-07,1.3279,1.3279,1.3142,1.3168
2020-09-08,1.3166,1.3173,1.298,1.2982
2020-09-09,1.2981,1.3024,1.2886,1.3001
2020-09-10,1.3003,1.3036,1.2776,1.2809
2020-09-11,1.281,1.2859,1.2763,1.2796
2020-09-14,1.2796,1.2919,1.2776,1.2845
2020-09-15,1.2847,1.2926,1.2816,1.289
2020-09-16,1.2888,1.3008,1.2875,1.2969
2020-09-17,1.2967,1.299,1.2866,1.2974
2020-09-18,1.2977,1.2999,1.2914,1.2919
2020-09-21,1.2921,1.2966,1.2776,1.2815
2020-09-22,1.2817,1.2863,1.2712,1.2735
2020-09-23,1.2737,1.2776,1.2677,1.2726
2020-09-24,1.2723,1.2778,1.2691,1.2744
2020-09-25,1.2745,1.2806,1.2688,1.2746
2020-09-28,1.2745,1.2922,1.2745,1.2834
2020-09-29,1.2832,1.2903,1.2825,1.2858
2020-09-30,1.2859,1.2942,1.2806,1.2923
2020-10-01,1.2924,1.2979,1.282,1.2887
2020-10-02,1.2888,1.2955,1.2838,1.2933
2020-10-05,1.2937,1.2992,1.29,1.2983
2020-10-06,1.298,1.3008,1.2867,1.2874
2020-10-07,1.2876,1.293,1.2849,1.2919
2020-10-08,1.2918,1.2971,1.2892,1.2939
2020-10-09,1.2938,1.305,1.2924,1.3047
2020-10-12,1.3049,1.3081,1.3005,1.3066
2020-10-13,1.3067,1.3077,1.2923,1.2935
2020-10-14,1.2936,1.3066,1.2863,1.301
2020-10-15,1.3012,1.303,1.289,1.2905
2020-10-16,1.2903,1.2962,1.2869,1.2916
2020-10-19,1.2916,1.3024,1.2898,1.2947
2020-10-20,1.2945,1.2979,1.2911,1.2949
2020-10-21,1.2948,1.3176,1.2939,1.3147
2020-10-22,1.3146,1.3153,1.307,1.3083
2020-10-23,1.3084,1.3122,1.3019,1.3042
2020-10-26,1.3046,1.3074,1.2993,1.3024
2020-10-27,1.3025,1.308,1.3,1.3046
2020-10-28,1.3045,1.3064,1.2917,1.2983
2020-10-29,1.2985,1.3026,1.2881,1.293
2020-10-30,1.2929,1.2988,1.2899,1.295
2020-11-02,1.2948,1.2948,1.2856,1.2919
2020-11-03,1.2918,1.3078,1.2904,1.3064
2020-11-04,1.3062,1.3137,1.2914,1.2989
2020-11-05,1.2988,1.3155,1.2933,1.3148
2020-11-06,1.3146,1.3177,1.3094,1.3152
2020-11-09,1.3158,1.3208,1.3119,1.3164
2020-11-10,1.3165,1.3278,1.3156,1.3271
2020-11-11,1.3272,1.3295,1.3191,1.3226
2020-11-12,1.3223,1.3229,1.3107,1.312
2020-11-13,1.3119,1.3201,1.311,1.3199
2020-11-16,1.3182,1.3238,1.3165,1.32
2020-11-17,1.3202,1.3273,1.3191,1.3249
2020-11-18,1.3247,1.3312,1.3243,1.3268
2020-11-19,1.3269,1.328,1.3198,1.3264
2020-11-20,1.3253,1.3296,1.3246,1.3283
2020-11-23,1.3268,1.3398,1.3265,1.3323
2020-11-24,1.3324,1.338,1.3295,1.3363
2020-11-25,1.3361,1.3394,1.3305,1.3387
2020-11-26,1.3388,1.3398,1.3322,1.3358
2020-11-27,1.3359,1.3382,1.329,1.3314
2020-11-30,1.3315,1.3382,1.3305,1.3325
2020-12-01,1.3322,1.3441,1.3317,1.342
2020-12-02,1.343,1.3441,1.3289,1.3367
2020-12-03,1.3365,1.35,1.3353,1.345
2020-12-04,1.3449,1.3538,1.3416,1.3437
2020-12-07,1.3441,1.3477,1.3225,1.3381
2020-12-08,1.3379,1.3384,1.329,1.3358
2020-12-09,1.3355,1.3476,1.3353,1.3406
2020-12-10,1.3401,1.3413,1.3246,1.3294
2020-12-11,1.3293,1.3325,1.3135,1.3227
2020-12-14,1.3226,1.3445,1.3226,1.3331
2020-12-15,1.3326,1.347,1.328,1.3466
2020-12-16,1.3464,1.3551,1.3434,1.3509
2020-12-17,1.351,1.3625,1.3495,1.3583
2020-12-18,1.3584,1.3589,1.3474,1.3531
2020-12-21,1.3423,1.3493,1.3189,1.3467
2020-12-22,1.3468,1.3473,1.3306,1.3365
2020-12-23,1.3364,1.356,1.3357,1.3496
2020-12-24,1.3495,1.362,1.3491,1.3553
2020-12-25,1.3556,1.3609,1.3515,1.3563
2020-12-28,1.3553,1.3576,1.3294,1.345
2020-12-29,1.3454,1.3522,1.3445,1.3503
2020-12-30,1.3504,1.3627,1.3493,1.3625
2020-12-31,1.3624,1.3686,1.3605,1.3665
2021-01-01,1.3671,1.3692,1.3663,1.3673
2021-01-04,1.3676,1.3704,1.3542,1.3574
2021-01-05,1.3573,1.3643,1.3554,1.3627
2021-01-06,1.3626,1.3671,1.3543,1.361
2021-01-07,1.3609,1.3633,1.3534,1.3564
2021-01-08,1.3566,1.3634,1.3539,1.3566
2021-01-11,1.3566,1.3575,1.3452,1.3513
2021-01-12,1.3518,1.3669,1.3505,1.3665
2021-01-13,1.3668,1.3701,1.3613,1.3638
2021-01-14,1.3639,1.371,1.3616,1.3688
2021-01-15,1.3689,1.3699,1.3574,1.3584
2021-01-18,1.3589,1.3606,1.352,1.3585
2021-01-19,1.3587,1.3637,1.3578,1.3633
2021-01-20,1.3634,1.3719,1.3623,1.3654
2021-01-21,1.3653,1.3746,1.3652,1.3731
2021-01-22,1.3732,1.3738,1.3636,1.3685
2021-01-25,1.3683,1.3723,1.365,1.3676
2021-01-26,1.3675,1.3745,1.3609,1.3735
2021-01-27,1.3737,1.376,1.3659,1.369
2021-01-28,1.3689,1.3747,1.363,1.3721
2021-01-29,1.3725,1.3751,1.3658,1.371
2021-02-01,1.3705,1.3759,1.3656,1.3661
2021-02-02,1.3663,1.371,1.3612,1.3668
2021-02-03,1.3665,1.3683,1.362,1.3646
2021-02-04,1.3647,1.3699,1.3568,1.3671
2021-02-05,1.367,1.3741,1.3662,1.3735
2021-02-08,1.3736,1.375,1.3681,1.3743
2021-02-09,1.3741,1.3821,1.3737,1.3818
2021-02-10,1.3816,1.3867,1.3802,1.3835
2021-02-11,1.3834,1.386,1.3801,1.3816
2021-02-12,1.3818,1.3864,1.3776,1.3856
2021-02-15,1.3842,1.392,1.3842,1.3903
2021-02-16,1.3905,1.3952,1.3869,1.3903
2021-02-17,1.3902,1.3909,1.383,1.3863
2021-02-18,1.3862,1.3985,1.384,1.3975
2021-02-19,1.3974,1.4036,1.3951,1.4012
2021-02-22,1.4017,1.4087,1.398,1.4065
2021-02-23,1.4064,1.4117,1.4055,1.4114
2021-02-24,1.4112,1.423,1.4083,1.4141
2021-02-25,1.414,1.4182,1.4001,1.4011
2021-02-26,1.4013,1.4027,1.3888,1.3924
2021-03-01,1.3935,1.3999,1.3904,1.3925
2021-03-02,1.3924,1.3977,1.3858,1.3954
2021-03-03,1.3955,1.4006,1.3921,1.3949
2021-03-04,1.3953,1.4014,1.388,1.3893
2021-03-05,1.3892,1.3908,1.3779,1.3836
2021-03-08,1.3844,1.3866,1.38,1.3821
2021-03-09,1.3823,1.3924,1.3802,1.3887
2021-03-10,1.3886,1.3939,1.3845,1.3933
2021-03-11,1.3931,1.3996,1.3919,1.3992
2021-03-12,1.399,1.4005,1.3864,1.3919
2021-03-15,1.3925,1.3946,1.3855,1.3903
2021-03-16,1.3902,1.3905,1.3809,1.3894
2021-03-17,1.3891,1.3971,1.3851,1.3963
2021-03-18,1.3965,1.4002,1.3897,1.3928
2021-03-19,1.393,1.3958,1.3831,1.3864
2021-03-22,1.387,1.3877,1.3817,1.3865
2021-03-23,1.3863,1.3866,1.3741,1.3751
2021-03-24,1.3752,1.3758,1.3675,1.3685
2021-03-25,1.3684,1.3746,1.367,1.3732
2021-03-26,1.3733,1.3812,1.373,1.3795
2021-03-29,1.3791,1.3846,1.3756,1.3764
2021-03-30,1.3762,1.3784,1.3707,1.3742
2021-03-31,1.3736,1.3811,1.3716,1.3783
2021-04-01,1.3785,1.3837,1.3747,1.3835
2021-04-02,1.3834,1.3853,1.3813,1.3832
2021-04-05,1.3833,1.3914,1.3813,1.3899
2021-04-06,1.3897,1.392,1.3803,1.3825
2021-04-07,1.3826,1.3839,1.3723,1.3739
2021-04-08,1.3738,1.3783,1.372,1.3736
2021-04-09,1.3734,1.3752,1.3671,1.3705
2021-04-12,1.3706,1.3777,1.3669,1.3744
2021-04-13,1.374,1.3769,1.3697,1.375
2021-04-14,1.3751,1.3809,1.3748,1.3779
2021-04-15,1.3777,1.381,1.3762,1.3782
2021-04-16,1.3783,1.3842,1.3717,1.384
2021-04-19,1.3834,1.3993,1.381,1.3985
2021-04-20,1.3986,1.401,1.3925,1.394
2021-04-21,1.3938,1.3951,1.3888,1.3932
2021-04-22,1.393,1.395,1.3824,1.3839
2021-04-23,1.3838,1.3896,1.3834,1.3881
2021-04-26,1.3879,1.3936,1.3864,1.3901
2021-04-27,1.39,1.3924,1.3858,1.3912
2021-04-28,1.391,1.3951,1.3862,1.3939
2021-04-29,1.3938,1.3977,1.3931,1.394
2021-04-30,1.3942,1.3959,1.3802,1.3817
2021-05-03,1.3813,1.3933,1.3801,1.391
2021-05-04,1.3911,1.3915,1.3838,1.3888
2021-05-05,1.3887,1.3927,1.3876,1.3909
2021-05-06,1.3908,1.3942,1.3859,1.3892
2021-05-07,1.389,1.4007,1.3887,1.3981
2021-05-10,1.3986,1.4159,1.398,1.4117
2021-05-11,1.4118,1.4167,1.4105,1.4141
2021-05-12,1.4142,1.4155,1.405,1.4053
2021-05-13,1.4054,1.4079,1.4006,1.4051
2021-05-14,1.405,1.4111,1.4036,1.4096
2021-05-17,1.4096,1.4148,1.4078,1.4138
2021-05-18,1.4137,1.4221,1.413,1.4188
2021-05-19,1.4189,1.4202,1.41,1.4114
2021-05-20,1.4113,1.4193,1.4102,1.4189
2021-05-21,1.4191,1.4234,1.414,1.415
2021-05-24,1.4153,1.4173,1.4112,1.4157
2021-05-25,1.4155,1.4211,1.4116,1.4149
2021-05-26,1.4154,1.4176,1.4112,1.4117
2021-05-27,1.412,1.4219,1.4091,1.4203
2021-05-28,1.4206,1.4213,1.4138,1.419
2021-05-31,1.4201,1.4219,1.4165,1.4213
2021-06-01,1.4215,1.4248,1.4147,1.4149
2021-06-02,1.4153,1.4184,1.4113,1.417
2021-06-03,1.4171,1.4202,1.4087,1.4106
2021-06-04,1.4104,1.4201,1.4083,1.4156
2021-06-07,1.4158,1.4191,1.4111,1.4177
2021-06-08,1.4178,1.4187,1.4121,1.4154
2021-06-09,1.4157,1.4191,1.4109,1.4115
2021-06-10,1.4117,1.418,1.4073,1.4176
2021-06-11,1.4177,1.4186,1.4095,1.4106
2021-06-14,1.4108,1.4124,1.407,1.4108
2021-06-15,1.4111,1.4129,1.4035,1.4086
2021-06-16,1.4084,1.4134,1.3982,1.3987
2021-06-17,1.3988,1.4009,1.3895,1.3926
2021-06-18,1.3925,1.3945,1.3792,1.3803
2021-06-21,1.381,1.3937,1.3786,1.3935
2021-06-22,1.3933,1.3965,1.3861,1.3951
2021-06-23,1.395,1.4002,1.3923,1.3962
2021-06-24,1.3963,1.3987,1.389,1.3922
2021-06-25,1.3919,1.3936,1.3871,1.3883
2021-06-28,1.3892,1.394,1.387,1.3884
2021-06-29,1.3883,1.3889,1.3814,1.3838
2021-06-30,1.3839,1.3873,1.3798,1.3831
2021-07-01,1.3832,1.3836,1.3752,1.3762
2021-07-02,1.3765,1.3845,1.3734,1.383
2021-07-05,1.3825,1.3863,1.3818,1.3845
2021-07-06,1.3844,1.3899,1.3773,1.3798
2021-07-07,1.38,1.3842,1.3755,1.3801
2021-07-08,1.3803,1.3808,1.3742,1.3788
2021-07-09,1.3789,1.391,1.3758,1.3904
2021-07-12,1.3903,1.3911,1.3839,1.3882
2021-07-13,1.3881,1.3906,1.38,1.3816
2021-07-14,1.3813,1.3893,1.3801,1.3862
2021-07-15,1.386,1.3899,1.3804,1.3828
2021-07-16,1.3829,1.3863,1.376,1.3768
2021-07-19,1.3774,1.3787,1.3654,1.3676
2021-07-20,1.3675,1.369,1.3572,1.363
2021-07-21,1.3628,1.3724,1.3591,1.3716
2021-07-22,1.3718,1.3787,1.369,1.3768
2021-07-23,1.3755,1.3781,1.372,1.3748
2021-07-26,1.3749,1.3834,1.3736,1.3817
2021-07-27,1.3818,1.3895,1.3767,1.3876
2021-07-28,1.388,1.3912,1.3845,1.3903
2021-07-29,1.3902,1.3982,1.3897,1.3961
2021-07-30,1.396,1.3984,1.3887,1.3901
2021-08-02,1.391,1.3934,1.3875,1.3887
2021-08-03,1.3884,1.394,1.3879,1.3917
2021-08-04,1.3916,1.3958,1.3885,1.389
2021-08-05,1.3889,1.395,1.3873,1.3928
2021-08-06,1.3931,1.3935,1.386,1.3873
2021-08-09,1.3874,1.3895,1.3841,1.3846
2021-08-10,1.3847,1.3873,1.3827,1.384
2021-08-11,1.3842,1.3887,1.3803,1.3869
2021-08-12,1.387,1.3879,1.3795,1.3807
2021-08-13,1.3809,1.3876,1.3792,1.3866
2021-08-16,1.3866,1.3875,1.3828,1.3842
2021-08-17,1.3843,1.385,1.3727,1.374
2021-08-18,1.3743,1.3783,1.3727,1.3754
2021-08-19,1.3755,1.3761,1.3633,1.3641
2021-08-20,1.3638,1.3648,1.3602,1.3627
2021-08-23,1.3624,1.3734,1.3614,1.3722
2021-08-24,1.3719,1.3748,1.3693,1.3729
2021-08-25,1.3728,1.3768,1.3697,1.3763
2021-08-26,1.3765,1.3769,1.3689,1.3699
2021-08-27,1.37,1.3782,1.368,1.3761
2021-08-30,1.3769,1.3776,1.3733,1.376
2021-08-31,1.3759,1.3807,1.3742,1.3756
2021-09-01,1.3754,1.3799,1.3731,1.377
2021-09-02,1.3768,1.384,1.3767,1.3834
2021-09-03,1.3833,1.3893,1.3817,1.3858
2021-09-06,1.386,1.3873,1.3819,1.3838
2021-09-07,1.3836,1.3858,1.3768,1.3785
2021-09-08,1.3787,1.3792,1.3726,1.377
2021-09-09,1.3771,1.3863,1.3753,1.3836
2021-09-10,1.3837,1.389,1.3827,1.3833
2021-09-13,1.3831,1.3852,1.3797,1.3838
2021-09-14,1.3839,1.3912,1.3803,1.381
2021-09-15,1.3813,1.3855,1.3792,1.3842
2021-09-16,1.384,1.3854,1.3764,1.379
2021-09-17,1.3791,1.3814,1.3728,1.3738
2021-09-20,1.3741,1.3755,1.364,1.3658
2021-09-21,1.3657,1.3694,1.3641,1.3659
2021-09-22,1.366,1.369,1.361,1.3618
2021-09-23,1.3629,1.3752,1.3612,1.3719
2021-09-24,1.3721,1.3737,1.3658,1.3676
2021-09-27,1.3681,1.3729,1.3658,1.3699
2021-09-28,1.3698,1.3718,1.352,1.3537
2021-09-29,1.3535,1.3555,1.3412,1.3428
2021-09-30,1.3427,1.3517,1.3416,1.3474
2021-10-01,1.3475,1.3576,1.3434,1.3546
2021-10-04,1.3548,1.3641,1.3532,1.3608
2021-10-05,1.361,1.3648,1.3584,1.3627
2021-10-06,1.3629,1.3638,1.3544,1.3586
2021-10-07,1.3581,1.3638,1.3571,1.3616
2021-10-08,1.3615,1.3656,1.3584,1.3617
2021-10-11,1.3617,1.3675,1.3584,1.3594
2021-10-12,1.3596,1.3638,1.3569,1.3588
2021-10-13,1.3586,1.3666,1.3575,1.3659
2021-10-14,1.3661,1.3735,1.3655,1.3674
2021-10-15,1.3675,1.3774,1.3667,1.3747
2021-10-18,1.3752,1.3767,1.3709,1.3728
2021-10-19,1.3729,1.3834,1.3723,1.3793
2021-10-20,1.3794,1.3835,1.3742,1.3825
2021-10-21,1.3822,1.3835,1.3775,1.3794
2021-10-22,1.3792,1.3816,1.3736,1.3758
2021-10-25,1.3797,1.3797,1.3741,1.3766
2021-10-26,1.3767,1.383,1.3757,1.3767
2021-10-27,1.3768,1.3782,1.3709,1.374
2021-10-28,1.3742,1.3815,1.3722,1.3793
2021-10-29,1.379,1.3804,1.3668,1.369
2021-11-01,1.3683,1.374,1.3642,1.3665
2021-11-02,1.3667,1.3678,1.3605,1.3613
2021-11-03,1.3615,1.3692,1.3607,1.3684
2021-11-04,1.3685,1.3699,1.3471,1.35
2021-11-05,1.3499,1.351,1.3424,1.3497
2021-11-08,1.3498,1.358,1.345,1.3564
2021-11-09,1.3563,1.3605,1.3518,1.3557
2021-11-10,1.356,1.3566,1.3405,1.3405
2021-11-11,1.3405,1.3433,1.3359,1.3368
2021-11-12,1.3365,1.3427,1.3352,1.3409
2021-11-15,1.3413,1.345,1.3402,1.3415
2021-11-16,1.3416,1.3474,1.3405,1.3429
2021-11-17,1.3428,1.3497,1.3398,1.349
2021-11-18,1.3492,1.3514,1.3463,1.3498
2021-11-19,1.3493,1.3511,1.3407,1.3447
2021-11-22,1.3456,1.3463,1.3384,1.3397
2021-11-23,1.3398,1.341,1.3344,1.3377
2021-11-24,1.3379,1.339,1.3316,1.3328
2021-11-25,1.3326,1.3354,1.3305,1.3322
2021-11-26,1.3323,1.3367,1.3279,1.3339
2021-11-29,1.3337,1.3364,1.3287,1.3314
2021-11-30,1.3313,1.3369,1.3196,1.3301
2021-12-01,1.3299,1.3352,1.3261,1.3278
2021-12-02,1.3276,1.3335,1.3271,1.3306
2021-12-03,1.3309,1.3309,1.321,1.3236
2021-12-06,1.3235,1.3287,1.3217,1.3265
2021-12-07,1.3263,1.329,1.3209,1.3244
2021-12-08,1.3243,1.3262,1.3173,1.3205
2021-12-09,1.3211,1.3223,1.3173,1.3219
2021-12-10,1.3221,1.3276,1.3188,1.3271
2021-12-13,1.3239,1.3269,1.3208,1.3213
2021-12-14,1.3219,1.3257,1.319,1.3231
2021-12-15,1.3237,1.3283,1.3173,1.3262
2021-12-16,1.3266,1.3376,1.3241,1.3323
2021-12-17,1.3322,1.334,1.3231,1.3236
2021-12-20,1.3239,1.3245,1.3173,1.3207
2021-12-21,1.3208,1.3272,1.3198,1.3269
2021-12-22,1.3265,1.3364,1.324,1.3352
2021-12-23,1.3354,1.3438,1.3342,1.3411
2021-12-24,1.3409,1.3421,1.3385,1.3387
2021-12-27,1.3404,1.3447,1.3391,1.3442
2021-12-28,1.3441,1.3462,1.3416,1.3432
2021-12-29,1.3436,1.35,1.3408,1.3491
2021-12-30,1.349,1.3522,1.3454,1.3501
2021-12-31,1.3504,1.3551,1.3466,1.3528
2022-01-03,1.3533,1.3538,1.3431,1.3482
2022-01-04,1.3479,1.3557,1.3459,1.3529
2022-01-05,1.3531,1.36,1.3522,1.3556
2022-01-06,1.3555,1.356,1.349,1.3531
2022-01-07,1.3533,1.3598,1.3528,1.3593
2022-01-10,1.3591,1.3605,1.3532,1.3576
2022-01-11,1.3565,1.3637,1.3562,1.3634
2022-01-12,1.3636,1.3714,1.3621,1.37
2022-01-13,1.3701,1.375,1.37,1.3704
2022-01-14,1.3706,1.3744,1.3653,1.3677
2022-01-17,1.3674,1.369,1.3637,1.3646
2022-01-18,1.3644,1.3662,1.3573,1.3596
2022-01-19,1.3591,1.3649,1.3588,1.3611
2022-01-20,1.3613,1.3662,1.3586,1.36
2022-01-21,1.3597,1.3603,1.3545,1.3553
2022-01-24,1.355,1.3567,1.344,1.349
2022-01-25,1.3488,1.352,1.3436,1.3508
2022-01-26,1.3507,1.3526,1.3445,1.3465
2022-01-27,1.3463,1.3469,1.3359,1.3383
2022-01-28,1.3384,1.3434,1.3364,1.3408
2022-01-31,1.3399,1.3461,1.3387,1.3448
2022-02-01,1.3446,1.3529,1.3434,1.3522
2022-02-02,1.3523,1.3588,1.3516,1.3574
2022-02-03,1.358,1.3628,1.3537,1.3598
2022-02-04,1.3597,1.3615,1.3505,1.3528
2022-02-07,1.3551,1.3555,1.349,1.3537
2022-02-08,1.3536,1.3565,1.3508,1.3545
2022-02-09,1.3546,1.3589,1.3527,1.3535
2022-02-10,1.3533,1.3644,1.3523,1.3559
2022-02-11,1.3558,1.3609,1.3515,1.3562
2022-02-14,1.3561,1.3572,1.3495,1.3528
2022-02-15,1.3518,1.3567,1.3487,1.3541
2022-02-16,1.354,1.3602,1.3532,1.3583
2022-02-17,1.3584,1.3639,1.3556,1.3615
2022-02-18,1.3616,1.3643,1.3573,1.3588
2022-02-21,1.3585,1.364,1.3584,1.3603
2022-02-22,1.36,1.3604,1.3539,1.3586
2022-02-23,1.3588,1.3621,1.3536,1.3546
2022-02-24,1.3544,1.3551,1.3273,1.3382
2022-02-25,1.3381,1.344,1.3367,1.3416
2022-02-28,1.3331,1.3432,1.333,1.3415
2022-03-01,1.3416,1.3438,1.3302,1.3325
2022-03-02,1.3326,1.3408,1.3273,1.3408
2022-03-03,1.3407,1.3418,1.3319,1.3349
2022-03-04,1.3348,1.3358,1.3202,1.3235
2022-03-07,1.3214,1.3248,1.3101,1.3104
2022-03-08,1.3106,1.3144,1.3083,1.3102
2022-03-09,1.3105,1.3191,1.3088,1.3185
2022-03-10,1.3182,1.3194,1.3081,1.3085
2022-03-11,1.3084,1.3124,1.3027,1.3038
2022-03-14,1.3047,1.3079,1.3,1.3001
2022-03-15,1.3002,1.3088,1.3,1.3041
2022-03-16,1.3043,1.3162,1.3035,1.3149
2022-03-17,1.3148,1.321,1.3089,1.3148
2022-03-18,1.3147,1.3198,1.311,1.3177
2022-03-21,1.3181,1.3211,1.3127,1.3169
2022-03-22,1.3168,1.3272,1.312,1.3262
2022-03-23,1.3263,1.3299,1.3175,1.3207
2022-03-24,1.3205,1.3214,1.3157,1.3187
2022-03-25,1.3186,1.3225,1.3161,1.3181
2022-03-28,1.3178,1.3189,1.3067,1.3092
2022-03-29,1.3091,1.316,1.3051,1.3095
2022-03-30,1.3087,1.3183,1.3085,1.3135
2022-03-31,1.3133,1.3177,1.3107,1.3143
2022-04-01,1.3141,1.3153,1.3086,1.3113
2022-04-04,1.3102,1.3166,1.3093,1.3114
2022-04-05,1.3116,1.3168,1.3066,1.3072
2022-04-06,1.3076,1.3108,1.3046,1.3067
2022-04-07,1.307,1.3107,1.3052,1.3074
2022-04-08,1.3076,1.3082,1.2982,1.3034
2022-04-11,1.3042,1.3058,1.2989,1.3028
2022-04-12,1.303,1.3053,1.2995,1.3002
2022-04-13,1.3001,1.3119,1.2973,1.3117
2022-04-14,1.3116,1.3148,1.3034,1.3078
2022-04-15,1.3074,1.308,1.3049,1.306
2022-04-18,1.3051,1.3076,1.3004,1.3011
2022-04-19,1.3019,1.3042,1.2981,1.2998
2022-04-20,1.3,1.3072,1.2993,1.3067
2022-04-21,1.3053,1.309,1.3022,1.3029
2022-04-22,1.3028,1.3036,1.2822,1.2838
2022-04-25,1.2862,1.2874,1.2697,1.2741
2022-04-26,1.2739,1.2773,1.2571,1.2573
2022-04-27,1.2572,1.2603,1.2502,1.2544
2022-04-28,1.2546,1.2569,1.2412,1.2458
2022-04-29,1.2459,1.2613,1.2448,1.2576
2022-05-02,1.2592,1.2598,1.2473,1.2494
2022-05-03,1.2491,1.2567,1.2471,1.25
2022-05-04,1.2499,1.2639,1.2457,1.2635
2022-05-05,1.2633,1.2637,1.2325,1.2359
2022-05-06,1.236,1.2381,1.2276,1.234
2022-05-09,1.2352,1.2407,1.2261,1.2331
2022-05-10,1.2334,1.2375,1.2292,1.2316
2022-05-11,1.2315,1.2399,1.2237,1.2251
2022-05-12,1.225,1.2259,1.2167,1.2201
2022-05-13,1.2203,1.2265,1.2158,1.2264
2022-05-16,1.2264,1.233,1.2218,1.2321
2022-05-17,1.2323,1.25,1.2316,1.2496
2022-05-18,1.2493,1.2501,1.233,1.2344
2022-05-19,1.2343,1.2525,1.2338,1.2473
2022-05-20,1.2469,1.2501,1.2439,1.2493
2022-05-23,1.2489,1.2602,1.2472,1.2588
2022-05-24,1.2589,1.2599,1.2472,1.2533
2022-05-25,1.2531,1.2592,1.2482,1.2576
2022-05-26,1.2575,1.2621,1.2551,1.2607
2022-05-27,1.2605,1.2668,1.2587,1.2632
2022-05-30,1.2618,1.2661,1.2614,1.2653
2022-05-31,1.2652,1.2656,1.256,1.2603
2022-06-01,1.2602,1.2617,1.2459,1.2487
2022-06-02,1.2491,1.2587,1.2469,1.2578
2022-06-03,1.2577,1.259,1.2484,1.2489
2022-06-06,1.2489,1.2578,1.2477,1.2533
2022-06-07,1.2532,1.26,1.2435,1.2589
2022-06-08,1.259,1.2597,1.2513,1.2537
2022-06-09,1.2538,1.2558,1.2487,1.2495
2022-06-10,1.2492,1.2518,1.2301,1.2315
2022-06-13,1.2318,1.2331,1.2109,1.2134
2022-06-14,1.2133,1.2208,1.1937,1.1999
2022-06-15,1.1997,1.2206,1.1985,1.2177
2022-06-16,1.2178,1.2401,1.2045,1.235
2022-06-17,1.2352,1.2367,1.2173,1.2223
2022-06-20,1.2226,1.228,1.2199,1.2251
2022-06-21,1.2252,1.2323,1.2242,1.2278
2022-06-22,1.2277,1.2315,1.2162,1.2262
2022-06-23,1.2265,1.2295,1.217,1.2261
2022-06-24,1.2259,1.232,1.2242,1.2273
2022-06-27,1.2264,1.2333,1.2238,1.2267
